"table_schema","table_name","classification","columns","foreign_keys","row_count","strategy"
miclub,people,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""first_name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""last_name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""dni"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""phone"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""normalized_phone"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""email"", ""type"": ""USER-DEFINED"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""status"", ""type"": ""USER-DEFINED"", ""default"": ""'activa'::person_status"", ""nullable"": ""NO""}, {""name"": ""notes"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""birth_date"", ""type"": ""date"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""address"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""updated_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""user_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""normalized_dni"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}]","[{""constraint"": ""people_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id)"", ""references"": ""clubs""}, {""constraint"": ""people_user_id_fkey"", ""definition"": ""FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE SET NULL"", ""references"": ""users""}]",305,"DELETE por club_id, hijos FK primero"
miclub,person_kind_links,TENANT_DATA,"[{""name"": ""person_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""kind"", ""type"": ""USER-DEFINED"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}]","[{""constraint"": ""person_kind_links_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id)"", ""references"": ""clubs""}, {""constraint"": ""person_kind_links_person_id_fkey"", ""definition"": ""FOREIGN KEY (person_id) REFERENCES people(id) ON DELETE CASCADE"", ""references"": ""people""}]",305,"DELETE por club_id, hijos FK primero"
miclub,plan_entitlements,GLOBAL_STRUCTURAL,"[{""name"": ""plan_code"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""feature_code"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}]","[{""constraint"": ""plan_entitlements_feature_code_fkey"", ""definition"": ""FOREIGN KEY (feature_code) REFERENCES features(code) ON DELETE CASCADE"", ""references"": ""features""}, {""constraint"": ""plan_entitlements_plan_code_fkey"", ""definition"": ""FOREIGN KEY (plan_code) REFERENCES plans(code) ON DELETE CASCADE"", ""references"": ""plans""}]",1,CONSERVAR y comparar huella
miclub,plans,GLOBAL_STRUCTURAL,"[{""name"": ""code"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""catalog_status"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""is_development"", ""type"": ""boolean"", ""default"": ""false"", ""nullable"": ""NO""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""commercial_class"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}]","[]",5,CONSERVAR y comparar huella
miclub,rate_limit_buckets,UNKNOWN,"[{""name"": ""bucket_key"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""window_start"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""request_count"", ""type"": ""integer"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""expires_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""NO""}]","[]",0,REVISIÓN OBLIGATORIA; reset bloqueado si contiene filas
miclub,receivables,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""person_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""enrollment_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""sector_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""activity_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""concept"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""period_month"", ""type"": ""smallint"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""period_year"", ""type"": ""smallint"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""due_date"", ""type"": ""date"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""amount"", ""type"": ""numeric"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""club_amount"", ""type"": ""numeric"", ""default"": ""0"", ""nullable"": ""NO""}, {""name"": ""status"", ""type"": ""USER-DEFINED"", ""default"": ""'pendiente'::receivable_status"", ""nullable"": ""NO""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""updated_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}]","[{""constraint"": ""receivables_activity_id_fkey"", ""definition"": ""FOREIGN KEY (activity_id) REFERENCES activities(id)"", ""references"": ""activities""}, {""constraint"": ""receivables_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id)"", ""references"": ""clubs""}, {""constraint"": ""receivables_enrollment_id_fkey"", ""definition"": ""FOREIGN KEY (enrollment_id) REFERENCES enrollments(id)"", ""references"": ""enrollments""}, {""constraint"": ""receivables_person_id_fkey"", ""definition"": ""FOREIGN KEY (person_id) REFERENCES people(id)"", ""references"": ""people""}, {""constraint"": ""receivables_sector_id_fkey"", ""definition"": ""FOREIGN KEY (sector_id) REFERENCES sectors(id)"", ""references"": ""sectors""}]",0,"DELETE por club_id, hijos FK primero"
miclub,roles,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""code"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""description"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}]","[{""constraint"": ""roles_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id)"", ""references"": ""clubs""}]",6,"DELETE por club_id, hijos FK primero"
miclub,salon_hour_prices,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""hours"", ""type"": ""integer"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""price"", ""type"": ""numeric"", ""default"": ""0"", ""nullable"": ""NO""}, {""name"": ""is_active"", ""type"": ""boolean"", ""default"": ""true"", ""nullable"": ""NO""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}]","[{""constraint"": ""salon_hour_prices_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id)"", ""references"": ""clubs""}]",13,"DELETE por club_id, hijos FK primero"
miclub,sector_settlements,UNKNOWN,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""sector_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""responsible_person_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""settlement_date"", ""type"": ""date"", ""default"": ""CURRENT_DATE"", ""nullable"": ""NO""}, {""name"": ""period_month"", ""type"": ""smallint"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""period_year"", ""type"": ""smallint"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""gross_income"", ""type"": ""numeric"", ""default"": ""0"", ""nullable"": ""NO""}, {""name"": ""commissions"", ""type"": ""numeric"", ""default"": ""0"", ""nullable"": ""NO""}, {""name"": ""expenses"", ""type"": ""numeric"", ""default"": ""0"", ""nullable"": ""NO""}, {""name"": ""amount_to_pay"", ""type"": ""numeric"", ""default"": ""0"", ""nullable"": ""NO""}, {""name"": ""status"", ""type"": ""USER-DEFINED"", ""default"": ""'pendiente'::financial_status"", ""nullable"": ""NO""}, {""name"": ""notes"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}]","[{""constraint"": ""sector_settlements_responsible_person_id_fkey"", ""definition"": ""FOREIGN KEY (responsible_person_id) REFERENCES people(id)"", ""references"": ""people""}, {""constraint"": ""sector_settlements_sector_id_fkey"", ""definition"": ""FOREIGN KEY (sector_id) REFERENCES sectors(id)"", ""references"": ""sectors""}]",0,REVISIÓN OBLIGATORIA; reset bloqueado si contiene filas
miclub,sector_templates,GLOBAL_STRUCTURAL,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""code"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""display_name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""icon_key"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""active"", ""type"": ""boolean"", ""default"": ""true"", ""nullable"": ""NO""}, {""name"": ""display_order"", ""type"": ""integer"", ""default"": null, ""nullable"": ""NO""}]","[]",30,CONSERVAR y comparar huella
miclub,sectors,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""manager_person_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""code"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""color"", ""type"": ""text"", ""default"": ""'#7DD3FC'::text"", ""nullable"": ""NO""}, {""name"": ""opening_time"", ""type"": ""time without time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""closing_time"", ""type"": ""time without time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""max_capacity"", ""type"": ""integer"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""municipal_status"", ""type"": ""USER-DEFINED"", ""default"": ""'pendiente'::entity_status"", ""nullable"": ""NO""}, {""name"": ""financial_status"", ""type"": ""USER-DEFINED"", ""default"": ""'sin_movimientos'::financial_status"", ""nullable"": ""NO""}, {""name"": ""operational_status"", ""type"": ""USER-DEFINED"", ""default"": ""'activa'::entity_status"", ""nullable"": ""NO""}, {""name"": ""uses_enrollments"", ""type"": ""boolean"", ""default"": ""false"", ""nullable"": ""NO""}, {""name"": ""uses_activities"", ""type"": ""boolean"", ""default"": ""true"", ""nullable"": ""NO""}, {""name"": ""notes"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""updated_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""description"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""icon"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""status"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""capacity_mode"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""configured_capacity"", ""type"": ""integer"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""is_system"", ""type"": ""boolean"", ""default"": ""false"", ""nullable"": ""NO""}, {""name"": ""archived_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_by"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""updated_by"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""template_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}]","[{""constraint"": ""sectors_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id)"", ""references"": ""clubs""}, {""constraint"": ""sectors_created_by_fkey"", ""definition"": ""FOREIGN KEY (created_by) REFERENCES people(id)"", ""references"": ""people""}, {""constraint"": ""sectors_manager_person_id_fkey"", ""definition"": ""FOREIGN KEY (manager_person_id) REFERENCES people(id)"", ""references"": ""people""}, {""constraint"": ""sectors_template_fk"", ""definition"": ""FOREIGN KEY (template_id) REFERENCES sector_templates(id)"", ""references"": ""sector_templates""}, {""constraint"": ""sectors_updated_by_fkey"", ""definition"": ""FOREIGN KEY (updated_by) REFERENCES people(id)"", ""references"": ""people""}]",11,"DELETE por club_id, hijos FK primero"
miclub,sheet_metric_snapshots,TENANT_DATA,"[{""name"": ""metric_key"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""metric_value"", ""type"": ""numeric"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""captured_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""source"", ""type"": ""text"", ""default"": ""'google_sheets'::text"", ""nullable"": ""NO""}, {""name"": ""source_range"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""source_payload"", ""type"": ""jsonb"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}]","[{""constraint"": ""sheet_metric_snapshots_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id)"", ""references"": ""clubs""}]",2311,"DELETE por club_id, hijos FK primero"
miclub,system_months,GLOBAL_STRUCTURAL,"[{""name"": ""month_number"", ""type"": ""smallint"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}]","[]",12,CONSERVAR y comparar huella
miclub,tasks,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""title"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""description"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""status"", ""type"": ""text"", ""default"": ""'PENDING'::text"", ""nullable"": ""NO""}, {""name"": ""priority"", ""type"": ""text"", ""default"": ""'NORMAL'::text"", ""nullable"": ""NO""}, {""name"": ""due_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""completed_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_by_user_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_by_membership_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""assigned_to_user_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""assigned_to_membership_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""related_entity_type"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""related_entity_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""metadata"", ""type"": ""jsonb"", ""default"": ""'{}'::jsonb"", ""nullable"": ""NO""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""updated_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""archived_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}]","[{""constraint"": ""tasks_assigned_to_membership_id_fkey"", ""definition"": ""FOREIGN KEY (assigned_to_membership_id) REFERENCES user_club_memberships(id) ON DELETE SET NULL"", ""references"": ""user_club_memberships""}, {""constraint"": ""tasks_assigned_to_user_id_fkey"", ""definition"": ""FOREIGN KEY (assigned_to_user_id) REFERENCES users(id) ON DELETE SET NULL"", ""references"": ""users""}, {""constraint"": ""tasks_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id) ON DELETE CASCADE"", ""references"": ""clubs""}, {""constraint"": ""tasks_created_by_membership_id_fkey"", ""definition"": ""FOREIGN KEY (created_by_membership_id) REFERENCES user_club_memberships(id) ON DELETE SET NULL"", ""references"": ""user_club_memberships""}, {""constraint"": ""tasks_created_by_user_id_fkey"", ""definition"": ""FOREIGN KEY (created_by_user_id) REFERENCES users(id) ON DELETE SET NULL"", ""references"": ""users""}]",0,"DELETE por club_id, hijos FK primero"
miclub,tenant_sequences,TENANT_DATA,"[{""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""entity_type"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""last_value"", ""type"": ""bigint"", ""default"": null, ""nullable"": ""NO""}]","[{""constraint"": ""tenant_sequences_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id) ON DELETE CASCADE"", ""references"": ""clubs""}]",2,"DELETE por club_id, hijos FK primero"
miclub,user_club_memberships,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""user_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""role_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""status"", ""type"": ""text"", ""default"": ""'active'::text"", ""nullable"": ""NO""}, {""name"": ""permissions"", ""type"": ""ARRAY"", ""default"": ""'{}'::text[]"", ""nullable"": ""NO""}, {""name"": ""sector_ids"", ""type"": ""ARRAY"", ""default"": ""'{}'::uuid[]"", ""nullable"": ""NO""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""updated_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}]","[{""constraint"": ""user_club_memberships_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id) ON DELETE CASCADE"", ""references"": ""clubs""}, {""constraint"": ""user_club_memberships_role_club_fkey"", ""definition"": ""FOREIGN KEY (role_id, club_id) REFERENCES roles(id, club_id)"", ""references"": ""roles""}, {""constraint"": ""user_club_memberships_user_id_fkey"", ""definition"": ""FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE"", ""references"": ""users""}]",1,"DELETE por club_id, hijos FK primero"
miclub,users,MIXED,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""role_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""email"", ""type"": ""USER-DEFINED"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""password_hash"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""display_name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""is_active"", ""type"": ""boolean"", ""default"": ""true"", ""nullable"": ""NO""}, {""name"": ""last_login_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""updated_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}, {""name"": ""status"", ""type"": ""text"", ""default"": ""'active'::text"", ""nullable"": ""NO""}, {""name"": ""failed_login_attempts"", ""type"": ""integer"", ""default"": ""0"", ""nullable"": ""NO""}, {""name"": ""locked_until"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""session_revoked_before"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}]","[{""constraint"": ""app_users_role_id_fkey"", ""definition"": ""FOREIGN KEY (role_id) REFERENCES roles(id)"", ""references"": ""roles""}]",1,DELETE únicamente UUID diagnóstico/club verificado
miclub,worker_invitations,TENANT_DATA,"[{""name"": ""id"", ""type"": ""uuid"", ""default"": ""gen_random_uuid()"", ""nullable"": ""NO""}, {""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""user_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""role_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""invited_by"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""membership_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""token_hash"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""worker_data"", ""type"": ""jsonb"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""status"", ""type"": ""text"", ""default"": ""'pending'::text"", ""nullable"": ""NO""}, {""name"": ""expires_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""resolved_at"", ""type"": ""timestamp with time zone"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""created_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}]","[{""constraint"": ""worker_invitations_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id) ON DELETE CASCADE"", ""references"": ""clubs""}, {""constraint"": ""worker_invitations_invited_by_fkey"", ""definition"": ""FOREIGN KEY (invited_by) REFERENCES users(id)"", ""references"": ""users""}, {""constraint"": ""worker_invitations_membership_id_fkey"", ""definition"": ""FOREIGN KEY (membership_id) REFERENCES user_club_memberships(id)"", ""references"": ""user_club_memberships""}, {""constraint"": ""worker_invitations_role_id_fkey"", ""definition"": ""FOREIGN KEY (role_id) REFERENCES roles(id)"", ""references"": ""roles""}, {""constraint"": ""worker_invitations_user_id_fkey"", ""definition"": ""FOREIGN KEY (user_id) REFERENCES users(id) ON DELETE CASCADE"", ""references"": ""users""}]",0,"DELETE por club_id, hijos FK primero"
miclub,xlsx_import_rows,TENANT_DATA,"[{""name"": ""club_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""batch_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""sheet"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""row_fingerprint"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""external_reference"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""source_row_number"", ""type"": ""integer"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""entity_id"", ""type"": ""uuid"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""imported_at"", ""type"": ""timestamp with time zone"", ""default"": ""now()"", ""nullable"": ""NO""}]","[{""constraint"": ""xlsx_import_rows_batch_id_fkey"", ""definition"": ""FOREIGN KEY (batch_id) REFERENCES import_batches(id) ON DELETE CASCADE"", ""references"": ""import_batches""}, {""constraint"": ""xlsx_import_rows_club_id_fkey"", ""definition"": ""FOREIGN KEY (club_id) REFERENCES clubs(id) ON DELETE CASCADE"", ""references"": ""clubs""}]",0,"DELETE por club_id, hijos FK primero"
pg_temp_23,reset_global_fingerprints,SYSTEM_INTERNAL,"[{""name"": ""table_schema"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""table_name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""subset_name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""subset_predicate"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""row_count"", ""type"": ""bigint"", ""default"": null, ""nullable"": ""YES""}, {""name"": ""content_md5"", ""type"": ""text"", ""default"": null, ""nullable"": ""YES""}]","[]",15,CONSERVAR
pg_temp_23,reset_precheck_checks,SYSTEM_INTERNAL,"[{""name"": ""check_name"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""passed"", ""type"": ""boolean"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""detail"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}]","[]",13,CONSERVAR
pg_temp_23,reset_unexpected_rows,SYSTEM_INTERNAL,"[{""name"": ""reason"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""source_table"", ""type"": ""text"", ""default"": null, ""nullable"": ""NO""}, {""name"": ""row_data"", ""type"": ""jsonb"", ""default"": null, ""nullable"": ""NO""}]","[]",0,CONSERVAR
